ID;TypeOfEducation;IdeologicalBasisOfTheSchool;Schoolsize;Periods;SchoolsInstitutions_1;EnrolledPupilsStudents_2
15488;A041867;A041918;A041912;1990SJ00;       .;       .
15489;A041867;A041918;A041912;1991SJ00;       .;       .
15490;A041867;A041918;A041912;1992SJ00;       .;       .
15491;A041867;A041918;A041912;1993SJ00;       .;       .
15492;A041867;A041918;A041912;1994SJ00;       .;       .
15493;A041867;A041918;A041912;1995SJ00;       .;       .
15494;A041867;A041918;A041912;1996SJ00;       .;       .
15495;A041867;A041918;A041912;1997SJ00;       .;       .
15496;A041867;A041918;A041912;1998SJ00;       .;       .
15497;A041867;A041918;A041912;1999SJ00;       .;       .
15498;A041867;A041918;A041912;2000SJ00;       .;       .
15499;A041867;A041918;A041912;2001SJ00;       .;       .
15500;A041867;A041918;A041912;2002SJ00;       .;       .
15501;A041867;A041918;A041912;2003SJ00;       .;       .
15502;A041867;A041918;A041912;2004SJ00;       .;       .
15503;A041867;A041918;A041912;2005SJ00;       .;       .
15504;A041867;A041918;A041912;2006SJ00;       .;       .
15505;A041867;A041918;A041912;2007SJ00;       .;       .
15506;A041867;A041918;A041912;2008SJ00;       .;       .
15507;A041867;A041918;A041912;2009SJ00;       .;       .
15508;A041867;A041918;A041912;2010SJ00;       .;       .
15509;A041867;A041918;A041912;2011SJ00;       .;       .
15510;A041867;A041918;A041912;2012SJ00;       .;       .
15511;A041867;A041918;A041912;2013SJ00;       .;       .
15512;A041867;A041918;A041912;2014SJ00;       .;       .
15513;A041867;A041918;A041912;2015SJ00;       .;       .
15514;A041867;A041918;A041912;2016SJ00;       .;       .
15515;A041867;A041918;A041912;2017SJ00;       .;       .
15516;A041867;A041918;A041912;2018SJ00;       .;       .
15517;A041867;A041918;A041912;2019SJ00;       .;       .
15518;A041867;A041918;A041912;2020SJ00;       .;       .
15519;A041867;A041918;A041912;2021SJ00;       .;       .
15520;A041867;A041918;A041913;1990SJ00;       .;       .
15521;A041867;A041918;A041913;1991SJ00;       .;       .
15522;A041867;A041918;A041913;1992SJ00;       .;       .
15523;A041867;A041918;A041913;1993SJ00;       .;       .
15524;A041867;A041918;A041913;1994SJ00;       .;       .
15525;A041867;A041918;A041913;1995SJ00;       .;       .
15526;A041867;A041918;A041913;1996SJ00;       .;       .
15527;A041867;A041918;A041913;1997SJ00;       .;       .
15528;A041867;A041918;A041913;1998SJ00;       .;       .
15529;A041867;A041918;A041913;1999SJ00;       .;       .
15530;A041867;A041918;A041913;2000SJ00;       .;       .
15531;A041867;A041918;A041913;2001SJ00;       .;       .
15532;A041867;A041918;A041913;2002SJ00;       .;       .
15533;A041867;A041918;A041913;2003SJ00;       .;       .
15534;A041867;A041918;A041913;2004SJ00;       .;       .
15535;A041867;A041918;A041913;2005SJ00;       .;       .
15536;A041867;A041918;A041913;2006SJ00;       .;       .
15537;A041867;A041918;A041913;2007SJ00;       .;       .
15538;A041867;A041918;A041913;2008SJ00;       .;       .
15539;A041867;A041918;A041913;2009SJ00;       .;       .
15540;A041867;A041918;A041913;2010SJ00;       .;       .
15541;A041867;A041918;A041913;2011SJ00;       .;       .
15542;A041867;A041918;A041913;2012SJ00;       .;       .
15543;A041867;A041918;A041913;2013SJ00;       .;       .
15544;A041867;A041918;A041913;2014SJ00;       .;       .
15545;A041867;A041918;A041913;2015SJ00;       .;       .
15546;A041867;A041918;A041913;2016SJ00;       .;       .
15547;A041867;A041918;A041913;2017SJ00;       .;       .
15548;A041867;A041918;A041913;2018SJ00;       .;       .
15549;A041867;A041918;A041913;2019SJ00;       .;       .
15550;A041867;A041918;A041913;2020SJ00;       .;       .
15551;A041867;A041918;A041913;2021SJ00;       .;       .
15552;A025294;T001305;T001304;1990SJ00;81;242656
15553;A025294;T001305;T001304;1991SJ00;79;251416
15554;A025294;T001305;T001304;1992SJ00;78;258628
15555;A025294;T001305;T001304;1993SJ00;77;266905
15556;A025294;T001305;T001304;1994SJ00;72;270109
15557;A025294;T001305;T001304;1995SJ00;69;270565
15558;A025294;T001305;T001304;1996SJ00;67;274806
15559;A025294;T001305;T001304;1997SJ00;65;279905
15560;A025294;T001305;T001304;1998SJ00;62;288625
15561;A025294;T001305;T001304;1999SJ00;62;303236
15562;A025294;T001305;T001304;2000SJ00;62;312698
15563;A025294;T001305;T001304;2001SJ00;61;321508
15564;A025294;T001305;T001304;2002SJ00;59;322968
15565;A025294;T001305;T001304;2003SJ00;58;335706
15566;A025294;T001305;T001304;2004SJ00;54;346645
15567;A025294;T001305;T001304;2005SJ00;52;356842
15568;A025294;T001305;T001304;2006SJ00;52;366715
15569;A025294;T001305;T001304;2007SJ00;51;374802
15570;A025294;T001305;T001304;2008SJ00;51;383713
15571;A025294;T001305;T001304;2009SJ00;51;403278
15572;A025294;T001305;T001304;2010SJ00;50;416629
15573;A025294;T001305;T001304;2011SJ00;39;423945
15574;A025294;T001305;T001304;2012SJ00;39;421693
15575;A025294;T001305;T001304;2013SJ00;37;440293
15576;A025294;T001305;T001304;2014SJ00;37;446434
15577;A025294;T001305;T001304;2015SJ00;37;442594
15578;A025294;T001305;T001304;2016SJ00;37;446645
15579;A025294;T001305;T001304;2017SJ00;37;452690
15580;A025294;T001305;T001304;2018SJ00;36;455670
15581;A025294;T001305;T001304;2019SJ00;36;463330
15582;A025294;T001305;T001304;2020SJ00;36;489262
15583;A025294;T001305;T001304;2021SJ00;36;491499
15584;A025294;T001305;A041906;1990SJ00;2;57
15585;A025294;T001305;A041906;1991SJ00;1;23
15586;A025294;T001305;A041906;1992SJ00;2;25
15587;A025294;T001305;A041906;1993SJ00;1;2
15588;A025294;T001305;A041906;1994SJ00;0;0
15589;A025294;T001305;A041906;1995SJ00;0;0
15590;A025294;T001305;A041906;1996SJ00;0;0
15591;A025294;T001305;A041906;1997SJ00;0;0
15592;A025294;T001305;A041906;1998SJ00;0;0
15593;A025294;T001305;A041906;1999SJ00;0;0
15594;A025294;T001305;A041906;2000SJ00;0;0
15595;A025294;T001305;A041906;2001SJ00;0;0
15596;A025294;T001305;A041906;2002SJ00;0;0
15597;A025294;T001305;A041906;2003SJ00;0;0
15598;A025294;T001305;A041906;2004SJ00;0;0
15599;A025294;T001305;A041906;2005SJ00;0;0
15600;A025294;T001305;A041906;2006SJ00;0;0
15601;A025294;T001305;A041906;2007SJ00;0;0
15602;A025294;T001305;A041906;2008SJ00;0;0
15603;A025294;T001305;A041906;2009SJ00;0;0
15604;A025294;T001305;A041906;2010SJ00;0;0
15605;A025294;T001305;A041906;2011SJ00;0;0
15606;A025294;T001305;A041906;2012SJ00;0;0
15607;A025294;T001305;A041906;2013SJ00;0;0
15608;A025294;T001305;A041906;2014SJ00;0;0
15609;A025294;T001305;A041906;2015SJ00;0;0
15610;A025294;T001305;A041906;2016SJ00;0;0
15611;A025294;T001305;A041906;2017SJ00;0;0
15612;A025294;T001305;A041906;2018SJ00;0;0
15613;A025294;T001305;A041906;2019SJ00;0;0
15614;A025294;T001305;A041906;2020SJ00;0;0
15615;A025294;T001305;A041906;2021SJ00;0;0
15616;A025294;T001305;A041907;1990SJ00;1;193
15617;A025294;T001305;A041907;1991SJ00;1;192
15618;A025294;T001305;A041907;1992SJ00;0;0
15619;A025294;T001305;A041907;1993SJ00;1;198
15620;A025294;T001305;A041907;1994SJ00;0;0
15621;A025294;T001305;A041907;1995SJ00;0;0
15622;A025294;T001305;A041907;1996SJ00;0;0
15623;A025294;T001305;A041907;1997SJ00;0;0
15624;A025294;T001305;A041907;1998SJ00;0;0
15625;A025294;T001305;A041907;1999SJ00;0;0
15626;A025294;T001305;A041907;2000SJ00;0;0
15627;A025294;T001305;A041907;2001SJ00;0;0
15628;A025294;T001305;A041907;2002SJ00;0;0
15629;A025294;T001305;A041907;2003SJ00;0;0
15630;A025294;T001305;A041907;2004SJ00;0;0
15631;A025294;T001305;A041907;2005SJ00;0;0
15632;A025294;T001305;A041907;2006SJ00;0;0
15633;A025294;T001305;A041907;2007SJ00;0;0
15634;A025294;T001305;A041907;2008SJ00;0;0
15635;A025294;T001305;A041907;2009SJ00;0;0
15636;A025294;T001305;A041907;2010SJ00;0;0
15637;A025294;T001305;A041907;2011SJ00;0;0
15638;A025294;T001305;A041907;2012SJ00;0;0
15639;A025294;T001305;A041907;2013SJ00;0;0
15640;A025294;T001305;A041907;2014SJ00;0;0
15641;A025294;T001305;A041907;2015SJ00;0;0
15642;A025294;T001305;A041907;2016SJ00;0;0
15643;A025294;T001305;A041907;2017SJ00;0;0
15644;A025294;T001305;A041907;2018SJ00;0;0
15645;A025294;T001305;A041907;2019SJ00;0;0
15646;A025294;T001305;A041907;2020SJ00;0;0
15647;A025294;T001305;A041907;2021SJ00;0;0
15648;A025294;T001305;A041908;1990SJ00;9;3111
15649;A025294;T001305;A041908;1991SJ00;9;3255
15650;A025294;T001305;A041908;1992SJ00;10;3588
15651;A025294;T001305;A041908;1993SJ00;9;3545
15652;A025294;T001305;A041908;1994SJ00;8;2917
15653;A025294;T001305;A041908;1995SJ00;7;2549
15654;A025294;T001305;A041908;1996SJ00;6;2103
15655;A025294;T001305;A041908;1997SJ00;6;2223
15656;A025294;T001305;A041908;1998SJ00;6;2498
15657;A025294;T001305;A041908;1999SJ00;4;1672
15658;A025294;T001305;A041908;2000SJ00;3;1304
15659;A025294;T001305;A041908;2001SJ00;2;848
15660;A025294;T001305;A041908;2002SJ00;1;327
15661;A025294;T001305;A041908;2003SJ00;1;369
15662;A025294;T001305;A041908;2004SJ00;1;358
15663;A025294;T001305;A041908;2005SJ00;1;364
15664;A025294;T001305;A041908;2006SJ00;1;333
15665;A025294;T001305;A041908;2007SJ00;1;313
15666;A025294;T001305;A041908;2008SJ00;2;784
15667;A025294;T001305;A041908;2009SJ00;3;1196
15668;A025294;T001305;A041908;2010SJ00;2;720
15669;A025294;T001305;A041908;2011SJ00;2;703
15670;A025294;T001305;A041908;2012SJ00;2;646
15671;A025294;T001305;A041908;2013SJ00;1;433
15672;A025294;T001305;A041908;2014SJ00;1;440
15673;A025294;T001305;A041908;2015SJ00;1;389
15674;A025294;T001305;A041908;2016SJ00;1;381
15675;A025294;T001305;A041908;2017SJ00;1;402
15676;A025294;T001305;A041908;2018SJ00;1;397
15677;A025294;T001305;A041908;2019SJ00;1;435
15678;A025294;T001305;A041908;2020SJ00;0;0
15679;A025294;T001305;A041908;2021SJ00;0;0
15680;A025294;T001305;A041909;1990SJ00;17;12891
15681;A025294;T001305;A041909;1991SJ00;15;11578
15682;A025294;T001305;A041909;1992SJ00;14;11032
15683;A025294;T001305;A041909;1993SJ00;15;12213
15684;A025294;T001305;A041909;1994SJ00;12;9049
15685;A025294;T001305;A041909;1995SJ00;13;9911
15686;A025294;T001305;A041909;1996SJ00;14;10484
15687;A025294;T001305;A041909;1997SJ00;14;10710
15688;A025294;T001305;A041909;1998SJ00;13;10584
15689;A025294;T001305;A041909;1999SJ00;13;10317
15690;A025294;T001305;A041909;2000SJ00;12;9283
15691;A025294;T001305;A041909;2001SJ00;12;9087
15692;A025294;T001305;A041909;2002SJ00;13;10141
15693;A025294;T001305;A041909;2003SJ00;11;8811
15694;A025294;T001305;A041909;2004SJ00;10;8385
15695;A025294;T001305;A041909;2005SJ00;9;7489
15696;A025294;T001305;A041909;2006SJ00;9;6930
15697;A025294;T001305;A041909;2007SJ00;9;6448
15698;A025294;T001305;A041909;2008SJ00;10;7488
15699;A025294;T001305;A041909;2009SJ00;9;6913
15700;A025294;T001305;A041909;2010SJ00;11;8533
15701;A025294;T001305;A041909;2011SJ00;8;6695
15702;A025294;T001305;A041909;2012SJ00;8;6430
15703;A025294;T001305;A041909;2013SJ00;7;5450
15704;A025294;T001305;A041909;2014SJ00;6;4523
15705;A025294;T001305;A041909;2015SJ00;6;4397
15706;A025294;T001305;A041909;2016SJ00;6;4520
15707;A025294;T001305;A041909;2017SJ00;7;5748
15708;A025294;T001305;A041909;2018SJ00;6;4819
15709;A025294;T001305;A041909;2019SJ00;7;5936
15710;A025294;T001305;A041909;2020SJ00;6;4889
15711;A025294;T001305;A041909;2021SJ00;6;4899
15712;A025294;T001305;A041910;1990SJ00;17;24384
15713;A025294;T001305;A041910;1991SJ00;17;23812
15714;A025294;T001305;A041910;1992SJ00;15;21824
15715;A025294;T001305;A041910;1993SJ00;15;22938
15716;A025294;T001305;A041910;1994SJ00;17;25806
15717;A025294;T001305;A041910;1995SJ00;16;24902
15718;A025294;T001305;A041910;1996SJ00;14;21020
15719;A025294;T001305;A041910;1997SJ00;15;22645
15720;A025294;T001305;A041910;1998SJ00;13;20220
15721;A025294;T001305;A041910;1999SJ00;15;22340
15722;A025294;T001305;A041910;2000SJ00;17;24730
15723;A025294;T001305;A041910;2001SJ00;17;23795
15724;A025294;T001305;A041910;2002SJ00;14;19240
15725;A025294;T001305;A041910;2003SJ00;15;21136
15726;A025294;T001305;A041910;2004SJ00;16;23389
15727;A025294;T001305;A041910;2005SJ00;14;20199
15728;A025294;T001305;A041910;2006SJ00;14;19791
15729;A025294;T001305;A041910;2007SJ00;14;19477
15730;A025294;T001305;A041910;2008SJ00;13;18902
15731;A025294;T001305;A041910;2009SJ00;13;19319
15732;A025294;T001305;A041910;2010SJ00;10;15373
15733;A025294;T001305;A041910;2011SJ00;6;9072
15734;A025294;T001305;A041910;2012SJ00;6;9242
15735;A025294;T001305;A041910;2013SJ00;5;7957
15736;A025294;T001305;A041910;2014SJ00;5;7209
15737;A025294;T001305;A041910;2015SJ00;5;6995
15738;A025294;T001305;A041910;2016SJ00;5;6947
15739;A025294;T001305;A041910;2017SJ00;4;5764
15740;A025294;T001305;A041910;2018SJ00;5;6844
15741;A025294;T001305;A041910;2019SJ00;4;6200
15742;A025294;T001305;A041910;2020SJ00;6;8978
15743;A025294;T001305;A041910;2021SJ00;5;7114
15744;A025294;T001305;A041911;1990SJ00;19;59502
15745;A025294;T001305;A041911;1991SJ00;19;60298
15746;A025294;T001305;A041911;1992SJ00;20;65593
15747;A025294;T001305;A041911;1993SJ00;19;65300
15748;A025294;T001305;A041911;1994SJ00;18;62834
15749;A025294;T001305;A041911;1995SJ00;17;59238
15750;A025294;T001305;A041911;1996SJ00;15;52043
15751;A025294;T001305;A041911;1997SJ00;12;42194
15752;A025294;T001305;A041911;1998SJ00;12;43243
15753;A025294;T001305;A041911;1999SJ00;10;34712
15754;A025294;T001305;A041911;2000SJ00;10;35891
15755;A025294;T001305;A041911;2001SJ00;10;34840
15756;A025294;T001305;A041911;2002SJ00;10;30513
15757;A025294;T001305;A041911;2003SJ00;10;31744
15758;A025294;T001305;A041911;2004SJ00;9;30393
15759;A025294;T001305;A041911;2005SJ00;8;22962
15760;A025294;T001305;A041911;2006SJ00;8;24129
15761;A025294;T001305;A041911;2007SJ00;8;24322
15762;A025294;T001305;A041911;2008SJ00;7;22426
15763;A025294;T001305;A041911;2009SJ00;7;23165
15764;A025294;T001305;A041911;2010SJ00;8;25535
15765;A025294;T001305;A041911;2011SJ00;7;24413
15766;A025294;T001305;A041911;2012SJ00;7;24272
15767;A025294;T001305;A041911;2013SJ00;8;28021
15768;A025294;T001305;A041911;2014SJ00;9;30654
15769;A025294;T001305;A041911;2015SJ00;9;31106
15770;A025294;T001305;A041911;2016SJ00;9;31777
15771;A025294;T001305;A041911;2017SJ00;9;32501
15772;A025294;T001305;A041911;2018SJ00;9;33092
15773;A025294;T001305;A041911;2019SJ00;9;33892
15774;A025294;T001305;A041911;2020SJ00;7;25400
15775;A025294;T001305;A041911;2021SJ00;8;27857
15776;A025294;T001305;A041912;1990SJ00;12;90795
15777;A025294;T001305;A041912;1991SJ00;12;88882
15778;A025294;T001305;A041912;1992SJ00;12;91647
15779;A025294;T001305;A041912;1993SJ00;11;85672
15780;A025294;T001305;A041912;1994SJ00;11;86523
15781;A025294;T001305;A041912;1995SJ00;9;67782
15782;A025294;T001305;A041912;1996SJ00;11;80244
15783;A025294;T001305;A041912;1997SJ00;10;75085
15784;A025294;T001305;A041912;1998SJ00;9;69262
15785;A025294;T001305;A041912;1999SJ00;9;63538
15786;A025294;T001305;A041912;2000SJ00;9;66065
15787;A025294;T001305;A041912;2001SJ00;6;39282
15788;A025294;T001305;A041912;2002SJ00;7;44160
15789;A025294;T001305;A041912;2003SJ00;7;44781
15790;A025294;T001305;A041912;2004SJ00;5;32873
15791;A025294;T001305;A041912;2005SJ00;7;43755
15792;A025294;T001305;A041912;2006SJ00;7;45618
15793;A025294;T001305;A041912;2007SJ00;6;41753
15794;A025294;T001305;A041912;2008SJ00;6;43491
15795;A025294;T001305;A041912;2009SJ00;6;46385
15796;A025294;T001305;A041912;2010SJ00;5;38529
15797;A025294;T001305;A041912;2011SJ00;2;15693
15798;A025294;T001305;A041912;2012SJ00;2;15830
15799;A025294;T001305;A041912;2013SJ00;2;15970
15800;A025294;T001305;A041912;2014SJ00;2;16805
15801;A025294;T001305;A041912;2015SJ00;2;17056
15802;A025294;T001305;A041912;2016SJ00;1;7549
15803;A025294;T001305;A041912;2017SJ00;1;7381
15804;A025294;T001305;A041912;2018SJ00;1;7099
15805;A025294;T001305;A041912;2019SJ00;1;6946
15806;A025294;T001305;A041912;2020SJ00;3;17218
15807;A025294;T001305;A041912;2021SJ00;3;16874
15808;A025294;T001305;A041913;1990SJ00;4;51723
15809;A025294;T001305;A041913;1991SJ00;5;63376
15810;A025294;T001305;A041913;1992SJ00;5;64919
15811;A025294;T001305;A041913;1993SJ00;6;77037
15812;A025294;T001305;A041913;1994SJ00;6;82980
15813;A025294;T001305;A041913;1995SJ00;7;106183
15814;A025294;T001305;A041913;1996SJ00;7;108912
15815;A025294;T001305;A041913;1997SJ00;8;127048
15816;A025294;T001305;A041913;1998SJ00;9;142818
